Family,MFVF11801,MFVF11801,MFVF11802,MFVF11803,MFVF11804,MFVF11806,MFVF11807,MFVF11808,MFVF11809,MFVF11815,MFVF11817,MFVF11818,MFVF11819,MFVF11821,MFVF11822,MFVF11823,MFVF11824,MFVF11825,MFVF11829,MFVF11836,MFVF11837,MFVF11838,MFVF11839,MFVF11841,MFVF11842,MFVF11844,MFVF11845,MFVF21801,MFVF21802,MFVF21803,MFVF21804,MFVF21806,MFVF21807,MFVF21808,MFVF21809,MFVF21815,MFVF21817,MFVF21818,MFVF21819,MFVF21821,MFVF21822,MFVF21823,MFVF21824,MFVF21829,MFVF21837,MFVF21838,MFVF21839,MFVF21841,MFVF21842,MFVF31801,MFVF31803,MFVF31804,MFVF31807,MFVF31808,MFVF31815,MFVF31817,MFVF31818,MFVF31819,MFVF31821,MFVF31822,MFVF31823,MFVF31824,MFVF31836,MFVF31838,MFVF31839,MFVF31841,MFVF31844,MFVS11801,MFVS11802,MFVS11803,MFVS11804,MFVS11806,MFVS11807,MFVS11808,MFVS11809,MFVS11815,MFVS11817,MFVS11818,MFVS11819,MFVS11821,MFVS11822,MFVS11823,MFVS11824,MFVS11825,MFVS11829,MFVS11836,MFVS11837,MFVS11838,MFVS11839,MFVS11841,MFVS11842,MFVS11844,MFVS11845,MFVS21801,MFVS21802,MFVS21803,MFVS21804,MFVS21806,MFVS21807,MFVS21808,MFVS21809,MFVS21815,MFVS21817,MFVS21818,MFVS21819,MFVS21821,MFVS21822,MFVS21823,MFVS21824,MFVS21825,MFVS21829,MFVS21836,MFVS21837,MFVS21838,MFVS21839,MFVS21841,MFVS21842,MFVS21844,MFVS21845,MFVS31801,MFVS31802,MFVS31803,MFVS31804,MFVS31806,MFVS31807,MFVS31808,MFVS31809,MFVS31815,MFVS31817,MFVS31818,MFVS31819,MFVS31821,MFVS31822,MFVS31823,MFVS31824,MFVS31825,MFVS31836,MFVS31837,MFVS31838,MFVS31841,MFVS31842,MFVS31844,MFVS31845
VFG0473,76.50827018,76.50827018,4.829310764,1.247883577,0,0.282323629,2.244474904,0,0,0.275264934,0,0,0.697795345,0,0.795342461,2.285669983,0,6.163772318,6.967038428,0,0.285578172,0,0,0.541392915,0,0,0,0,3.921789478,0.582344436,1.96029258,0.23973953,0,0.275418856,1.447489573,0.276249344,0.43073847,0.528122153,1.029173205,0,5.228701068,2.388833285,0.539492057,0.240863989,0,0,0,0,0,0,0.587304942,1.273772233,0,3.055049972,0.295598807,0,0.301418641,0.939608367,0.256129424,15.43450025,1.200412194,0,0,0,0,1.170121805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0640,0.508268703,0.508268703,9.889965756,0.156919492,0.825336756,0.284014189,3.225592676,0.327897353,0,0.138456613,0,0.860912518,3.422122081,0.074160802,3.100406837,12.56434158,0.674475147,2.066893711,0,0.252460068,0.287288221,0,0.062926365,0,0.453798569,0,0.257446225,0,7.167246399,0.439373646,12.32519287,0.361762644,0,0.207801053,0,0.972662363,0.162494153,7.238752151,2.005963343,0.248706188,3.252901326,114.0288827,1.153285416,0,1.11288332,0,0,0,0.135258464,0,0.073852717,0.880962233,0,5.442379441,1.784213159,1.395361391,0.985476514,0.157539127,0.322078916,10.37941009,6.038001456,1.189056531,0,0,0,2.133545446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0937,100.8398248,100.8398248,1.786844983,0.567787028,0,0,0,0,0,0,0,0,1.748160969,0,0,0,0.569864851,5.697271032,0,0,0,0,0,0,0,0,0,0,0,0.163056442,0,0,0,0,0,0,0,1.509549155,0.336718625,0,0,0,1.208462208,0,0,0,0,0,0,0,1.151117686,0,0,0,1.343159492,0,0.337588877,1.073633359,0,0,0,0.479643576,0,0,0,0.170642763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.7891498,0,0,0,0,0,0,0,0,6.152770536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866410601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1048,70.63782429,70.63782429,8.393802042,1.039902981,0,0,2.565114176,0,0,0.367019912,0,0,0,0,0,5.659754243,0.162535858,0,6.355894706,0,0,0,0,0,0,0,0,0.332858442,0,0.194114812,3.547196097,0,0,0.550837711,0.771994439,0.18416623,0,0,0.171528868,0,0,13.45709417,0.359661372,0.64230397,0,0,2.40687368,0,0,0,0.783073255,0,0,14.17203737,0.591197614,0,0,0.626405578,2.305164812,0,0,1.926187696,0,0,0,8.580893234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0361,43.22782881,43.22782881,14.94786665,2.280853871,0,0,3.332705161,0,0,0.214094948,0,0.31119565,0,0,4.330197841,5.079266629,0,0,12.65067504,0,0,0,0,0,0,0,1.478613106,0.776669698,11.59106668,1.924971886,2.692927181,0.512776217,0,0,0.394038828,0,0,2.200508973,0.914820627,0,8.714501779,7.687699845,0,0.702519968,0,0,0.885286871,0,0,0,0.628090007,0.86687277,0,3.762237465,1.3794611,1.575421253,0.751263127,3.909814817,0,30.96050939,0,0,0,0,0,1.820189474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0644,93.22682359,93.22682359,9.00161235,0.515277769,0,0.133231375,0.529595202,0.061526807,0,0,0,0.440569123,0,0,0,2.282199485,0,0,0.692171766,0,0,0,0.059037657,0.191616594,0.182466359,0,0,0.176714173,6.710988068,0.206110671,0,0,0,0,0,0,0,1.471781659,0.060709655,0.155557803,0,0.834822151,0.254591757,0.557578557,0.065256852,0,0,0,0,0,0.207866356,0,0,0,0.209244099,0.640805959,0.697757151,0,0,0,0,0.309882086,0,0,0,0.414144234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.3039068,0,0,0,0,0,0,0,0,11.39112063,0,0,0,0,0.329495837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.462584884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0933,71.19013994,71.19013994,6.929011096,0.759581308,0.221950464,0.34369833,0.975858654,0.158721327,0.185440647,0.167552568,0.310820826,0.189423439,1.061862481,0.179490637,2.17854674,0.795015646,0.148402305,8.337469802,5.580007894,0,0,0,0,0.329543514,0,0,0,0,3.819481926,0.177235263,1.363681795,0,0,0.33529252,0.352432244,2.522276624,0,0.321465659,0.783066569,0,4.690276472,4.507624547,0.656772939,0.146612863,0,0,0,0.304068958,0,0,0.536234947,0,0,1.859595635,0,0.375242113,0.183472216,0.381290352,0.779524332,11.64152287,0.43841141,1.119168345,0,0,0,0.178062014,1.77548187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.807945492,2.850246502,0,32.30673345,0,0,0,0,0,7.182194277,38.08967479,0,0,0,0,0,0,0,0,1.063611767,9.876247654,0,0,0,0,0,2.735943018,1.085704135,0,71.10213813,0,0,0,0,10.9608311,0,3.634083049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.827745109,0,0,1.566149542,0,0,0,0,0,7.209499741,4.891034744,0.768859048,0,0,0,0,0,0,3.359274671,0
VFG0791,66.72506541,66.72506541,3.976307504,0.925739719,0,0,0,0.317442655,0,0,0,0,0,0,5.325336475,7.142718697,0.510132923,0,3.585155072,0,0,0,0,0,0,0,0,0.218438353,3.282367281,0.254775691,0,1.213029905,0,0,1.365674945,1.397761629,0,1.336091644,0.606876591,0,8.27080003,5.225572812,0.564414245,0,0,0,0,0,0,0,1.307072683,0,0,1.046022545,0.179929709,0,0.263741311,1.012802497,0,21.31726227,0,1.32901241,0,0,0,1.046114331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0792,29.87525562,29.87525562,7.340552361,2.096444409,0,1.718491652,1.171030385,0.63488531,0,0.308296726,0,0,0.781530786,0,12.10303744,8.04555834,1.092240965,3.835236109,4.464006315,0,0,0,0,0.606360065,0,0,0.382164618,0,6.149365902,2.481293685,0.340920449,3.222099283,0,0,0.352432244,1.681517749,0,0.642931317,0.313226628,0,12.39573068,5.234660764,1.812693312,0,0.619505048,0,0,0,0.903526541,0.356478423,0,0,0,2.789393453,2.317494648,0.690445488,1.012766632,1.143871056,0,51.4841243,0,0.959287153,0,0,0,3.561240275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0664,97.83347413,97.83347413,0.439028251,0,0,0,0,0,0,0,0,0,0,0,0,1.37140199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00661996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0874,65.85994934,65.85994934,7.535518963,0.770751621,0,0.232501812,2.112446969,0,0,0,0,0,1.860067467,0,0.759190531,1.246729082,0.200779589,7.599229442,4.005167276,0,0,0,0.18436321,0,0,0,0,0,7.715415901,0.239788885,1.153113282,0,0,0,0.476820095,0.22749946,0,0.504116601,0.379169076,0.542927235,2.719572072,1.770547023,0.444287577,2.115824844,0,0,0,0.953670824,0,0,0,0,0,1.944122709,0.730302935,0,0,1.289658543,0,11.605481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0652,85.72082052,85.72082052,8.373286298,0.702350597,0,0,3.316250159,0,0,0,0,0.533478258,0,0,0,0,0,0.119353821,0,0,0,0,0.043604577,0,0.220945659,0,0,0,3.057461483,0.401807305,0,0,0,0,0,0,0.037533228,1.411560634,0,0.622534187,0,0,0,0,0,0,0,0,0,0,0.554580185,0,0,0,0,0.635836624,0.726835228,0,0,0,0,0.045775113,0.532866217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0478,64.11996708,64.11996708,5.048824889,0.794107731,0,0,4.284906635,0,0,0,0.162474523,0.198033596,0.444051583,0,0.50612702,1.038940901,0,6.973156562,2.800149416,0,0,0,0,0.344522764,0,0,0,0,2.828442108,1.667622704,0.712833665,0.152561519,0,0,0,0,0.548212599,0.168038867,0.163732101,0,2.10148751,5.016549899,1.201595946,1.072939587,0,0,0,0,0,0,0.747479017,0,0,2.106132935,0.564324995,0.392298573,0.383623724,1.39517606,0.651965805,9.394913194,0.611118935,0.334297038,0.328767877,0,0,0.558467225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0911,89.60356854,89.60356854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.675744375,0,9.635584228,0,0,8.682469592,0,0,0,1.994583589,0,2.701528431,0,0,0,0,0,0,0,0,0,2.267060937,0,0,0.205704562,1.073895899,0,2.982531507,0.323977316,0,0,0,0,0,0,1.430973174,3.33753252,0,0,0,0,0,0,0,0,0,0,13.61657685,0,0,25.78746563,2.247383873,15.22619417,1.495229501,5.518896652,0,0,1.023064719,0,8.493268818,1.055149026,32.82549215,15.63609055,3.93105772,0.65499464,2.731338582,0,2.172492101,0.884258355,0,3.832191992,0,0,0
VFG0916,60.9660241,60.9660241,0,0,0,0,0,0,0,0,0,0,0.407047285,0.344023722,3.247648381,0.761889994,0,3.995037614,2.139003026,0,0,0,0,0,0,0,0,0,0,0,0.98014629,0,0,0.642643997,0,0,0,0,0.300175518,0,8.347575389,5.295247116,0,0.562015974,0,0,0,0,0,0,0,0.371516901,0,2.376149978,0,0,0.351655081,0,0,19.57273582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0909,84.88087333,84.88087333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.9597539,0,0,0,0,0,0,0,0,5.011306319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.292130416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1041,39.66082125,39.66082125,8.469868109,4.031623864,3.534134316,0,0,0,0,0,0,0,0,0,0,4.261895414,0,0,14.97433749,0,0,0,0,0,0,0,0,1.258204912,0,1.429879569,6.839913187,0,0,0.462703678,2.356958406,0.892497882,0,0,3.75727387,0,0,10.1565841,2.231007154,0,0,0,0,0,0,0,0,2.057632068,0,7.929029696,0,0,0,8.216513784,0,0,0,0,1.268538207,0,0,0.945098381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1080,65.05494658,65.05494658,1.977581262,0.388806456,0.363550909,0,2.557502561,0,0,0.137224062,0,0.310272221,0.869655919,0,1.189473591,0.325555368,0.243080333,5.804066515,0,0,0,0,0,0,0,0,0.085051473,0,0,0.362885257,0.628224328,0,0,0.411902384,0.144319435,0,0.107365079,1.382206942,0.961986824,0.082164062,0.274378191,5.23983847,0.874073185,0,0,0,0.248248099,0,0,0,0.365976373,0.317498123,0,1.396076248,0.515762904,0.153659975,0.150262112,1.405230318,0.191527047,2.509027262,0.239370028,0.327353183,0,0,0,0.729156021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0793,31.12298689,31.12298689,5.31224184,1.09189813,0,1.58101232,8.161726924,0.347675289,0,0,0,0,2.220257916,0,7.887146067,5.659754243,1.365301206,0.87164457,1.866766277,0,0,0,0,0.329543514,0.36087791,0,0,0,4.531845619,0.388229624,0,0.839088355,0,0.67058504,0.337747567,1.104997378,0,1.344310936,1.637321008,0,9.045533197,5.41468878,2.643511081,0,0.77438131,0,0,0,0,0.409950186,1.027783648,0,0,4.633492457,0.788263486,1.12572634,0,0.876967809,0,23.71097139,0,0,0,0,0,1.706427632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0360,36.37751714,36.37751714,7.386004698,0,0,0,0,0,0,0,0,0,0,0,6.335314082,4.256075141,0,0,4.248502562,0,0,0,0,0.445852989,0,0,0,0,8.784808431,1.265093086,3.244622202,0,0,0,1.257818526,0,0,0.434924126,0,0,7.572601546,1.729844793,0,1.744187506,0,0,0,0,0,0,0.483662893,0,0,3.564224967,0,0,1.489362695,1.360812118,0,28.18473958,0,0,0.74823034,0,0,4.660312705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1058,38.39849032,38.39849032,3.714854434,0,0,0,0,0,0,0,0,0,0,1.270241435,10.2782718,0.703283072,1.050231697,0,14.21614319,0,0,0,0,0,0,0,0,0.537694407,0,0.627140162,0,0.649616791,0,0,0.62353397,0,0,0,0.450263277,0,8.948269399,0,2.360277751,1.305327424,0,0,0,0,0,0,1.26496449,0,0,2.227640605,0.636674354,0,0,0,0,28.18473958,0,0.565733449,0,0,0,2.520262349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0913,79.19688628,79.19688628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0936,75.45583139,75.45583139,0.934705309,0,0,0.219585044,0,0,0,0,0,0,0.681827488,0,0,0,0.179644895,2.547560217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389142639,0,0,0,0,0.583798168,0,0,0,0,0,0,0,0,0,0,0,0.615549003,0,0,0.717985341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0877,57.9543778,57.9543778,3.51222601,0.459746581,0,0,1.417563097,0.322110929,0,0,0,0,0,0,2.930209065,1.443581042,0.301169384,0,3.3972401,0,0,0,0.15453975,0.167194871,0,0,0,0,1.541194462,0.719366656,1.650772699,0,0,0,0.853257011,0,0,0.489289642,0.158916451,0,1.400991674,5.280578841,0.666431365,0,0,0,0,0,0,0,0.544120755,0,0,0.750363151,0,0,0,0,0,13.35066612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.4518481,0,0,0,0,0,0,0,17.71448653,6.786143973,0,0,0,0,0,0,0,0,8.044355363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.124892393,0,0,0,0,0,2.78785281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85872096,0,0,0,0,0,0,0,0,0,0
VFG0247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.71565994,0,0,0,0,0,0,0,0,0,41.27840494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.99252641,0,0,0,0,0,0,0,0,0,0,0,0,3.732821202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687107407,1.269566637,0,0,0,0,0,0,0,0
VFG0912,75.91829664,75.91829664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.4016931,0,0,0,0,0,0,0,0,7.047718978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0358,32.9129917,32.9129917,8.522313113,0.677729874,0,0,3.847671264,0,0,0,0,0,0,0,6.362739684,1.306097133,0,0,8.21377162,0,0,0,0,0,0,0,0,0.317728513,4.449202546,0.948819814,3.619001686,0,0,0,0.540396107,0,0,1.147299851,0,0,6.345668169,6.137896347,0,1.569768755,0,0,0,0.090434302,0,0,1.450988679,0,0,2.376149978,0.973737247,0.392298573,0.562648129,1.252811156,0,21.35207544,0,0,0,0,0,1.489245933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
