Family,MFVF11801,MFVF11801,MFVF11802,MFVF11803,MFVF11804,MFVF11806,MFVF11807,MFVF11808,MFVF11809,MFVF11815,MFVF11817,MFVF11818,MFVF11819,MFVF11821,MFVF11822,MFVF11823,MFVF11824,MFVF11825,MFVF11829,MFVF11836,MFVF11837,MFVF11838,MFVF11839,MFVF11841,MFVF11842,MFVF11844,MFVF11845,MFVF21801,MFVF21802,MFVF21803,MFVF21804,MFVF21806,MFVF21807,MFVF21808,MFVF21809,MFVF21815,MFVF21817,MFVF21818,MFVF21819,MFVF21821,MFVF21822,MFVF21823,MFVF21824,MFVF21829,MFVF21837,MFVF21838,MFVF21839,MFVF21841,MFVF21842,MFVF31801,MFVF31803,MFVF31804,MFVF31807,MFVF31808,MFVF31815,MFVF31817,MFVF31818,MFVF31819,MFVF31821,MFVF31822,MFVF31823,MFVF31824,MFVF31836,MFVF31838,MFVF31839,MFVF31841,MFVF31844,MFVF31845,MFVS11801,MFVS11802,MFVS11803,MFVS11804,MFVS11806,MFVS11807,MFVS11808,MFVS11809,MFVS11815,MFVS11817,MFVS11818,MFVS11819,MFVS11821,MFVS11822,MFVS11823,MFVS11824,MFVS11825,MFVS11829,MFVS11836,MFVS11837,MFVS11838,MFVS11839,MFVS11841,MFVS11842,MFVS11844,MFVS11845,MFVS21801,MFVS21802,MFVS21803,MFVS21804,MFVS21806,MFVS21807,MFVS21808,MFVS21809,MFVS21815,MFVS21817,MFVS21818,MFVS21819,MFVS21821,MFVS21822,MFVS21823,MFVS21824,MFVS21825,MFVS21829,MFVS21836,MFVS21837,MFVS21838,MFVS21839,MFVS21841,MFVS21842,MFVS21844,MFVS21845,MFVS31801,MFVS31802,MFVS31803,MFVS31804,MFVS31806,MFVS31807,MFVS31808,MFVS31809,MFVS31815,MFVS31817,MFVS31818,MFVS31819,MFVS31821,MFVS31822,MFVS31823,MFVS31824,MFVS31825,MFVS31836,MFVS31837,MFVS31838,MFVS31841,MFVS31842,MFVS31844,MFVS31845
YP_002398143,22.06902707,22.06902707,1.159034583,0,0,0,0.269336988,0,0,0.462445089,0,0,0.293074045,0,3.006394501,1.645682388,0,2.301141665,2.464131486,0,0,0,0,0,0.433053492,0,0,0.419401637,0,0,0,0,0,0,0.729534745,0,0,0,0,0,1.849309009,4.213901915,0,0.202325751,0,0,0,0.209807581,0.45176327,0.245970112,0,0,0,2.993948973,0.248302998,0.258917058,0,0.789271028,0.645446147,13.528675,0,0,0.433973597,0,0,0,0,0.196205584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YP_002773891,1.455100686,1.455100686,2.318069167,3.843481417,0,0.158101232,0.179557992,1.022165349,0.34121079,0.154148363,0.42893274,0,0.195382697,5.779598527,0,1.462828789,1.501831326,0.383523611,0.410688581,0.187381473,1.119466435,1.073184243,0.560464159,0.757950082,0,0,4.012728489,0.699002729,4.392404215,5.38086259,4.861525599,0.939778958,0.557674335,3.547394861,1.296950657,1.237597063,1.206067717,0,0,2.399738377,0.616436336,0,1.359519984,0.674419169,0.154876262,0,0,0.419615163,0,2.295721043,7.071151497,0,0.150741035,0.855413992,0.331070664,1.898725093,0.168794439,0.175393562,0,0.187898264,0.806676995,3.67726742,0,0.23594287,0,0.163817053,0,4.708934019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17690285,0,0,0,0,0,0,0,0,0,2.759987999,0,0,0,0,0,0,0,0,0,0,0,0,47.48568388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.12843003,0,0,0,0,0.51936817,0,0,0,0,0,0,0,0
ZP_03832747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.023472688,0,0,1.001976951,0,0,0,1.675450214,0,0,0,0,0,0,0,1.287230404,0,0,4.323403556,0,0,0,0,1.105837419,0,0,0,0.77446895,0,0,0,0,0,0.810884799,0,0,0,0,8.259657191,2.140534434,0,2.015723449,0,0,6.425083526,3.50539568,3.832711715,0,0,2.507081565,0,0,0,0,0,0.429687182,0,0,0,0,0,1.793991796,0.37116363,0,0,0,0,0,2.146027515,4.566407089,2.396282599,0.852926767
ZP_02422325,0.673657725,0.673657725,0,0,5.104860679,0,2.244474904,0,0,0,0.595739917,0,2.442283707,0.688047444,0,0,0,9.588090273,0.85560121,0,0,0.638800145,2.919084162,4.421375476,1.80438955,0,0,0,0,0,3.2671543,0.559392237,0,0,3.37747567,0,0,0,0,2.307440747,0,0,0,3.372095845,0,0,0,0,0,0,0,1.486067605,0,0,0,0,0,0,1.195270643,0,0,0,0,0,1.155976549,0,0,1.635046534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XP_002333050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.047020489,2.857087479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450263277,0,3.302337516,2.866599942,0,0,0,0,0,0,0,0,0,0,0,3.733949966,0,0,0,1.096209762,0,22.81621776,0,0,0,0,0,1.861557417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YP_001966009,0,0,0,1.372425317,0,0,0,5.156459126,0,0,0,1.742695642,0,0,0,0,0,0,0,1.173170962,0.673591993,0,0,0,0,0,0,0,0,0,0,0,0,1.735138791,0,0,0,0.944305372,0,0,0,0,0,0,0,0,0,0,0,0,0.164445384,0,0,2.329861342,0,0,1.822212691,0,2.988176608,0,0,0.313100668,1.293630123,0,0,0,0,0,0,0,0,0,2.023472688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357052358,2.455291054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.501871328,11.37974948,0,0,0,0,0,0,0,1.272910846,0,0,0,0,0,0,0,0,0,0
CAA26199,0,0,0,0,0,0,0,0,0,0,0,0,2.075941151,0,0,0,0,22.7717144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.603861399,0,0,8.65819353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096209762,0,0,0,0,0,0,0,0.307156974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483242149,0,0,0,0,0,0,0,0,0,0,0
AAB03644,0,0,13.66005045,0.919493162,0,0,5.524861302,1.123258625,0,0,0,0,1.628189138,0,0,6.329547645,0,0,0,0,0,0,0,0,0.503550572,0,0,0,0,1.881420486,0,0,0,0,1.69659243,0,0,0,1.507858417,0,0,1.719959965,0,0,0.407569111,0,0,0,0,0,0.913585465,0,0,0.375181576,1.154897665,0,0,0,0,0,0,0,1.009240923,0,0,1.890196761,0,0.560587383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZP_03282035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.005930852,0,0,0,0.837725107,0,0,0,0,0,0,0,0,0,0,0,1.896774317,0,7.199480025,0,0,0,0,0,0,0,0.627716896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.170344478,0,0,0,0,0,0,0,0.859374364,5.751319281,0,0,17.57695686,0,0,0,0,0,0,0,0,1.073013758,0.570800886,0,0.852926767
ZP_03835678,12.30157585,12.30157585,2.099700332,0,0,0,0,0,0,0,0,0,0,0,0,0.397507823,0,0,4.017605684,0,0,0,0,0,0,0,0,0,0,0.354470526,0.340920449,0,0,0,0,0,0,0,0,0,0,0.581628974,0.985159409,0,0,0,0,0,0,0,0,0,0,0.309932606,0,0,0,0,0,1.22542346,0,0,0,0,0,0.356124028,0.645629771,1.706135514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAQ16274,0,0,0,0,2.977835396,3.623153234,0,0,0.473903875,0,0,0,0,0.688047444,1.855799075,2.285669983,0,0,0,0,3.128943453,0.333287032,0,0,0,0,0,0,0,0,1.704602244,0,0,0,0,0.322290902,0,0,0,2.692014205,5.13696947,0.83609165,0,0,2.95002404,0,0,0,0,0,0.357489964,7.229518078,0,0,0,0,0,0,0,0.427041509,0.292274273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13246,0,0,0,0,0,0,5.011300331,0,0,0,0,0,1.332154749,0.172011861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736903783,0,0,0,0.163732101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331070664,0,0,0,0,0,0,0,0.45369967,0,0,1.072257072,0,0.594562376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.014857563,0,0,9.513461867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.764379995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.834729602,0,0,0,0,2.253287262,0,0,0,0,0,0
ZP_03747831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.307223492,0,0,0,0,0,0,1.637652862,0,0,0,0,3.76990029,0,0,0,1.936172374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.899304216,0,0,3.587282824,0,0,2.685544887,0,0,0,0,8.494932309,0,0,0,4.060414848,0,0,0,0,0,0,0
AAF71282,0,0,0,0,6.448245068,1.664223495,0,0,0.387739534,0,0,0,0,0,2.386027382,0.39182914,0,0,0,0,1.453852514,0.657051578,0,0,0,0,0,0,0,0,1.650772699,0,0,0,0,1.054770224,0,0,0,1.186683813,5.272152877,0,0,0,2.323143931,0,0,0,0,0,0,5.349843378,0,0,0.577448833,0,0,0,0,0,0.305559468,0,0,0.268116898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZP_04543532,0,0,0,0,0,2.295017884,0,0,0,0,0,0,0,0,0,14.67081198,0.660629616,3.711518815,0,0,0,0,0,0,0,0,0,0,0,0,2.276468803,0.416650769,0,0,0,0,0,0,0,0,0,3.236483806,0,0,0,0,0,0,0,0,0,1.725755928,0,0,0,0,0,0,0,0,0.13908224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAD33243,0,0,2.414655382,0,0,0,0,0,0,0,0,0,0,0,5.325336475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.985882133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82301169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZP_04055725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4292829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACQ99521,0,0,0,0,0,0,8.167936933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.577393842,0,0,0,0,1.541891067,0,0,0,0.156613314,0,0,6.761436821,0,0,0,0,0,0,0,0,0.768603424,0,0,3.936144094,0.773697747,0,0,0.409887128,0,0,0,0,0.314473621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25910,0,0,0,0.810481086,0,0,0,0,0,0,0,0,9.797699551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.811738246,0,0,0,0,0,0,0,0,3.965205126,0,0,0,0.653199432,0,0,0,0,0,0,0,1.52578191,0,0,0,0,0,0,5.309020473,0,0,0,0.22745984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YP_001144149,0,0,4.024425636,0.727932087,0,0,1.279459124,0,0,0,1.418428373,0,0,0.524226624,0,0,0.458698034,0,0,0,0,0,0,0,0,0,0,0.443811256,1.000340505,5.661682019,0.170460224,0,0.936804712,0.214214666,0,0,0,0,0,0.384573458,0,0,0.538188936,0.669066636,0,0,0,0,0,0,3.791947123,0.371516901,0,0,0.229910183,0,0,0,0.511021507,0,0,0.159881192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZP_02068298,0,0,0,0.992634664,0,0.219585044,0,0,0,0,0.170211405,0,0.542729713,0,1.237199383,0.623364541,0.189625167,0,0,0,0.181731564,0,1.910673269,0.516784147,0,0,0,1.220480955,0.332757895,1.811738246,0,0,0,0,0,0,0.441615704,0,1.98817551,0.629302022,0,0.152016664,1.8882222,0,2.366165115,0,1.742908527,1.359863953,0,0.372681988,0,0.247677934,0,0,0.752433327,0,0,0.398621732,0.162991451,0,0,0.501445557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YP_002706078,0,0,0,0,0,0,0.528111742,0,0,0,0,0,0,0,0,0,0,0,2.874820067,2.342268413,2.398856647,0,0.840696239,0.378975041,2.405852733,1.061840442,2.292987708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524494449,1.884262933,1.188074989,0,0,0,0,1.721189726,0,0.280096179,0,0.328767877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAD51346,0,0,0.386344861,0.459746581,0,0,1.923835632,0,0,0,0,0,0,0,0,0,0,0,2.415815182,1.972436558,2.855781723,0.403452723,0.36872642,0.398921096,1.899357421,1.061840442,2.011392727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849181489,0.904446208,1.125544727,0,0,0,0,0,0,0,0,0,0,0,0,0.35355916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZP_03310712,0,0,0,0,0,0,0,0,0.203101661,0,0,0.937736226,0.697795345,0.660525546,0,1.419292218,0.786673552,0.767047222,2.209895698,0,2.642550021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352081436,0.830199719,0.439512523,0,0.42680488,1.503384533,1.181839306,0.464628786,0,0,0.279743442,0.150587757,0,0,0,0,0,0,0,0.908274837,0,0,0,0.160054959,1.786101318,0,0,0,0.358837353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAC14595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.443267628,2.42493671,1.904974396,0,0.889774317,0,1.184305215,0,3.793545841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457552394,0.820208571,0.534633745,0,0.392298573,0,0,2.34132426,0,0,0,0,0,0,0,0.436749551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YP_002081505,4.850335619,4.850335619,2.897586458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.098075813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22742271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAC67147,0,0,9.114226496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191067327,0,0,0,0,0,7.535987624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YP_254125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.77022853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAD51345,0,0,0,0,0,0,0.374079151,0,0,0,0,0,0,0,0,0,0,0,1.642754324,1.62157044,1.999047206,0,0.560464159,0.303180033,1.139614453,1.230769603,1.194264431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469284507,1.435628901,0.509174995,0,0,0,0,0.597635322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11504,0,0,0,0.174703701,0,0,0,0,0,0,0,0,0,0,0,0,0,2.784714914,0,0,8.503193551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.157363371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAC14594,0,0,0.402442564,0,0,0,0.748158301,0,0,0,0,0,0,0,0,0,0,0,0.427800605,0.780756138,1.06615851,0,0.609200173,0,0.962341093,0.564102735,2.54776412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636886116,1.638489507,0.509174995,0,0,0,0,0.935429199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YP_002705655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232003158,1.479327419,1.230182896,0,0.36872642,0.315812534,0.555196785,0,1.592352575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.256175289,0.648040903,0,0,0,0,1.629914513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YP_001334578,0,0,0,0,0,0,0,0,0,0.321142423,0,0,0,0,0,0,2.702158636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.088445044,0,0,0,0,0,0,4.248499951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195727358,0,0.459658427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864104192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NP_840140,0,0,0,0,0,1.897214784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805524821,7.528603517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301482069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAA28209,0.143784653,0.143784653,0.286322773,0,0,0,0.053228654,0.043287635,0,0,0,0,0.289598859,0,0,0,0,0,0.060872813,0.585567103,0.486922071,0,0,0.179751007,0.268340541,0,0.056644953,0,0.686313159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089281279,0,0,0.052864065,1.165561854,0.169054149,0,0,0.100075754,0,0.799898264,0.055701066,0,0,2.322816519,0.069943539,0,0.255964145,0,0.077551614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YP_349555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.046945376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.159793394,0,0,0,0,0,0,0,0,0,0,0,0.723448159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141601772,0,0
